,state,zip_code,av_rate
163,new york, 14213,$40.00
164,new york, 14214,$40.00
165,new york, 14215,$45.00
166,new york, 14216,$40.00
167,new york, 14217,$40.00
168,new york, 14218,$40.00
169,new york, 14219,$35.00
170,new york, 14220,$45.00
171,new york, 14221,$40.00
172,new york, 14222,$40.00
173,new york, 14223,$35.00
174,new york, 14224,$40.00
175,new york, 14225,$20.00
176,new york, 14226,$45.00
177,new york, 14227,$55.00
178,new york, 14228,$40.00
179,new york, 14260,$45.00
180,new york, 14261,$25.00
181,new york, 10915,$50.00
182,new york, 12027,$50.00
183,new york, 12413,$40.00
184,new york, 14423,$45.00
185,new york, 11933,$55.00
186,new york, 11411,$50.00
187,new york, 14820,$45.00
188,new york, 13031,$40.00
189,new york, 10916,$50.00
190,new york, 12029,$40.00
191,new york, 14424,$35.00
192,new york, 13032,$40.00
193,new york, 13743,$40.00
194,new york, 13617,$30.00
195,new york, 11514,$60.00
196,new york, 10512,$45.00
197,new york, 13619,$40.00
198,new york, 14718,$65.00
199,new york, 12033,$50.00
200,new york, 12414,$45.00
201,new york, 14719,$45.00
202,new york, 13035,$55.00
203,new york, 11516,$75.00
204,new york, 11934,$60.00
205,new york, 11720,$55.00
206,new york, 11721,$65.00
207,new york, 11722,$45.00
208,new york, 13036,$50.00
209,new york, 14030,$35.00
210,new york, 10514,$65.00
211,new york, 12037,$60.00
212,new york, 13622,$40.00
213,new york, 12921,$25.00
214,new york, 13745,$35.00
215,new york, 13746,$55.00
216,new york, 10918,$40.00
217,new york, 14428,$40.00
218,new york, 13039,$50.00
219,new york, 14032,$40.00
220,new york, 12513,$50.00
221,new york, 13041,$45.00
222,new york, 12065,$45.00
223,new york, 14432,$50.00
224,new york, 13323,$45.00
225,new york, 14433,$50.00
226,new york, 12043,$40.00
227,new york, 12047,$50.00
228,new york, 11724,$70.00
229,new york, 10516,$50.00
230,new york, 14033,$35.00
231,new york, 11356,$45.00
232,new york, 11725,$60.00
233,new york, 14435,$30.00
234,new york, 10920,$70.00
235,new york, 13044,$60.00
236,new york, 11726,$60.00
237,new york, 11727,$65.00
238,new york, 14036,$45.00
239,new york, 14830,$40.00
240,new york, 12518,$45.00
241,new york, 12418,$45.00
242,new york, 11368,$35.00
243,new york, 13045,$35.00
244,new york, 10567,$50.00
245,new york, 12419,$30.00
246,new york, 12051,$45.00
247,new york, 10520,$55.00
248,new york, 14727,$35.00
249,new york, 11935,$25.00
250,new york, 14437,$40.00
251,new york, 11729,$50.00
252,new york, 12053,$40.00
253,new york, 12054,$45.00
254,new york, 14043,$40.00
255,new york, 13754,$45.00
256,new york, 14047,$45.00
257,new york, 14728,$45.00
258,new york, 10522,$55.00
259,new york, 13329,$40.00
260,new york, 13053,$30.00
261,new york, 14837,$35.00
262,new york, 14048,$40.00
263,new york, 13054,$40.00
264,new york, 12058,$25.00
265,new york, 14051,$45.00
266,new york, 14052,$40.00
267,new york, 14055,$30.00
268,new york, 11369,$50.00
269,new york, 11370,$45.00
270,new york, 12061,$40.00
271,new york, 11937,$90.00
272,new york, 11730,$50.00
273,new york, 12424,$45.00
274,new york, 11554,$60.00
275,new york, 11940,$45.00
276,new york, 11731,$55.00
277,new york, 11732,$50.00
278,new york, 11942,$50.00
279,new york, 14445,$45.00
280,new york, 11518,$65.00
281,new york, 11733,$55.00
282,new york, 13057,$45.00
283,new york, 12064,$45.00
284,new york, 10709,$55.00
285,new york, 14057,$45.00
286,new york, 13060,$35.00
287,new york, 12732,$50.00
288,new york, 12935,$80.00
289,new york, 12428,$35.00
290,new york, 14732,$50.00
291,new york, 14059,$45.00
292,new york, 11373,$40.00
293,new york, 14901,$35.00
294,new york, 14903,$45.00
295,new york, 14904,$40.00
296,new york, 14905,$45.00
297,new york, 11003,$45.00
298,new york, 10523,$85.00
299,new york, 13760,$40.00
300,new york, 13063,$40.00
301,new york, 14450,$40.00
302,new york, 14733,$45.00
303,new york, 11691,$45.00
304,new york, 11693,$50.00
305,new york, 11735,$45.00
306,new york, 14425,$20.00
307,new york, 11738,$55.00
308,new york, 13066,$50.00
309,new york, 12067,$30.00
310,new york, 12524,$45.00
311,new york, 11001,$40.00
312,new york, 11005,$85.00
313,new york, 11354,$45.00
314,new york, 11355,$45.00
315,new york, 11358,$60.00
316,new york, 11367,$45.00
317,new york, 11371,$45.00
318,new york, 11375,$55.00
319,new york, 12827,$40.00
320,new york, 12828,$50.00
321,new york, 10922,$45.00
322,new york, 13339,$40.00
323,new york, 13340,$50.00
324,new york, 11010,$65.00
325,new york, 13775,$50.00
326,new york, 14063,$40.00
327,new york, 12431,$65.00
328,new york, 11520,$55.00
329,new york, 13068,$40.00
330,new york, 12736,$40.00
331,new york, 11365,$45.00
332,new york, 11366,$45.00
333,new york, 13069,$30.00
334,new york, 12831,$40.00
335,new york, 11530,$60.00
336,new york, 12525,$45.00
337,new york, 10923,$50.00
338,new york, 10524,$65.00
339,new york, 14067,$45.00
340,new york, 14454,$40.00
341,new york, 14456,$45.00
342,new york, 12526,$55.00
343,new york, 14068,$40.00
344,new york, 12075,$60.00
345,new york, 12432,$50.00
346,new york, 11542,$60.00
347,new york, 11545,$50.00
348,new york, 11004,$50.00
349,new york, 12077,$50.00
350,new york, 12801,$40.00
351,new york, 11547,$60.00
352,new york, 12078,$40.00
353,new york, 10924,$40.00
354,new york, 13642,$35.00
355,new york, 14072,$35.00
356,new york, 12832,$75.00
357,new york, 11021,$65.00
358,new york, 11023,$105.00
359,new york, 11024,$50.00
360,new york, 11739,$50.00
361,new york, 13778,$40.00
362,new york, 12833,$50.00
363,new york, 11740,$45.00
364,new york, 11548,$45.00
365,new york, 12834,$45.00
366,new york, 10925,$55.00
367,new york, 12084,$45.00
368,new york, 14075,$50.00
369,new york, 14464,$20.00
370,new york, 14840,$40.00
371,new york, 11946,$40.00
372,new york, 12741,$35.00
373,new york, 13074,$75.00
374,new york, 10926,$55.00
375,new york, 10528,$65.00
376,new york, 10530,$50.00
377,new york, 10706,$75.00
378,new york, 11788,$50.00
379,new york, 10927,$55.00
380,new york, 10532,$55.00
381,new york, 11550,$55.00
382,new york, 13650,$40.00
383,new york, 14467,$40.00
384,new york, 13350,$30.00
385,new york, 13652,$40.00
386,new york, 11557,$75.00
387,new york, 11801,$60.00
388,new york, 12440,$40.00
389,new york, 10928,$55.00
390,new york, 10930,$55.00
391,new york, 12528,$50.00
392,new york, 14468,$45.00
393,new york, 11741,$45.00
394,new york, 11423,$50.00
395,new york, 12531,$45.00
396,new york, 11742,$55.00
397,new york, 13077,$25.00
398,new york, 14472,$25.00
399,new york, 14471,$25.00
400,new york, 12090,$50.00
401,new york, 12533,$50.00
402,new york, 14843,$55.00
403,new york, 14845,$45.00
404,new york, 14744,$40.00
405,new york, 11414,$50.00
406,new york, 12534,$40.00
407,new york, 12442,$40.00
408,new york, 11746,$60.00
409,new york, 11743,$65.00
410,new york, 12443,$50.00
411,new york, 12747,$40.00
412,new york, 12538,$45.00
413,new york, 13357,$40.00
414,new york, 13360,$40.00
415,new york, 14081,$35.00
416,new york, 10533,$75.00
417,new york, 11558,$50.00
418,new york, 11749,$50.00
419,new york, 11752,$55.00
420,new york, 11751,$60.00
421,new york, 14850,$45.00
422,new york, 14853,$40.00
423,new york, 11372,$45.00
424,new york, 11432,$45.00
425,new york, 11433,$35.00
426,new york, 11434,$50.00
427,new york, 11435,$45.00
428,new york, 11436,$45.00
429,new york, 11439,$25.00
430,new york, 14701,$40.00
431,new york, 13078,$45.00
432,new york, 12093,$50.00
433,new york, 12748,$30.00
434,new york, 11753,$80.00
435,new york, 13790,$45.00
436,new york, 12094,$40.00
437,new york, 12095,$40.00
438,new york, 10536,$65.00
439,new york, 12749,$50.00
440,new york, 14476,$35.00
441,new york, 14477,$45.00
442,new york, 12446,$40.00
443,new york, 11415,$55.00
444,new york, 12106,$30.00
445,new york, 11754,$50.00
446,new york, 12401,$55.00
447,new york, 13082,$40.00
448,new york, 13656,$45.00
449,new york, 13084,$40.00
450,new york, 13083,$20.00
451,new york, 12540,$40.00
452,new york, 12845,$40.00
453,new york, 11755,$65.00
454,new york, 12449,$60.00
455,new york, 12946,$65.00
456,new york, 14085,$50.00
457,new york, 14750,$40.00
458,new york, 14086,$40.00
459,new york, 14882,$45.00
460,new york, 10538,$70.00
461,new york, 12110,$45.00
462,new york, 11948,$60.00
463,new york, 11559,$50.00
464,new york, 14482,$35.00
465,new york, 11756,$55.00
466,new york, 14092,$60.00
467,new york, 12754,$50.00
468,new york, 11757,$60.00
469,new york, 13365,$35.00
470,new york, 11362,$55.00
471,new york, 11363,$55.00
472,new york, 13088,$50.00
473,new york, 13090,$40.00
474,new york, 14487,$50.00
475,new york, 13092,$45.00
476,new york, 14094,$40.00
477,new york, 11560,$50.00
478,new york, 11561,$60.00
479,new york, 11101,$60.00
480,new york, 11109,$70.00
481,new york, 12847,$35.00
482,new york, 13367,$30.00
483,new york, 11563,$60.00
484,new york, 14098,$50.00
485,new york, 14489,$50.00
486,new york, 14502,$45.00
487,new york, 13402,$40.00
488,new york, 10541,$50.00
489,new york, 12453,$45.00
490,new york, 12953,$30.00
491,new york, 11565,$60.00
492,new york, 10543,$80.00
493,new york, 11030,$100.00
494,new york, 13104,$55.00
495,new york, 11949,$65.00
496,new york, 12454,$50.00
497,new york, 13803,$45.00
498,new york, 13108,$45.00
499,new york, 13403,$30.00
500,new york, 12455,$45.00
501,new york, 13110,$35.00
502,new york, 14505,$35.00
503,new york, 12542,$50.00
504,new york, 13804,$40.00
505,new york, 11378,$65.00
506,new york, 11762,$45.00
507,new york, 11758,$50.00
508,new york, 13662,$35.00
509,new york, 11951,$55.00
510,new york, 11950,$40.00
511,new york, 11952,$65.00
512,new york, 12543,$45.00
513,new york, 13801,$35.00
514,new york, 12118,$45.00
515,new york, 11763,$50.00
516,new york, 14103,$35.00
517,new york, 11747,$75.00
518,new york, 14506,$40.00
519,new york, 11566,$45.00
520,new york, 13114,$35.00
521,new york, 11953,$50.00
522,new york, 11379,$40.00
523,new york, 12122,$40.00
524,new york, 14105,$40.00
525,new york, 10940,$50.00
526,new york, 10941,$45.00
527,new york, 12545,$60.00
528,new york, 11764,$50.00
529,new york, 12546,$50.00
530,new york, 10546,$100.00
531,new york, 11501,$65.00
532,new york, 10547,$40.00
533,new york, 12957,$35.00
534,new york, 12762,$45.00
535,new york, 10950,$45.00
536,new york, 10952,$55.00
537,new york, 12549,$55.00
538,new york, 12701,$40.00
539,new york, 10548,$65.00
540,new york, 12959,$40.00
541,new york, 11955,$85.00
542,new york, 13808,$35.00
543,new york, 10549,$70.00
544,new york, 11766,$70.00
545,new york, 10550,$45.00
546,new york, 10552,$60.00
547,new york, 10553,$50.00
548,new york, 10954,$55.00
549,new york, 12458,$35.00
550,new york, 14512,$45.00
551,new york, 12764,$40.00
552,new york, 12123,$35.00
553,new york, 11767,$50.00
554,new york, 10956,$60.00
555,new york, 10958,$20.00
556,new york, 13413,$40.00
557,new york, 11040,$45.00
558,new york, 12561,$45.00
559,new york, 10801,$60.00
560,new york, 10804,$65.00
561,new york, 10805,$80.00
562,new york, 12553,$45.00
563,new york, 10001,$70.00
564,new york, 10002,$50.00
565,new york, 10003,$70.00
566,new york, 10004,$80.00
567,new york, 10005,$75.00
568,new york, 10006,$70.00
569,new york, 10007,$70.00
570,new york, 10009,$60.00
571,new york, 10010,$70.00
572,new york, 10011,$75.00
573,new york, 10012,$70.00
574,new york, 10013,$55.00
575,new york, 10014,$75.00
576,new york, 10016,$70.00
577,new york, 10017,$65.00
578,new york, 10018,$60.00
579,new york, 10019,$65.00
580,new york, 10020,$80.00
581,new york, 10021,$75.00
582,new york, 10022,$65.00
583,new york, 10023,$65.00
584,new york, 10024,$70.00
585,new york, 10025,$65.00
586,new york, 10026,$55.00
587,new york, 10027,$55.00
588,new york, 10028,$70.00
589,new york, 10029,$60.00
590,new york, 10030,$50.00
591,new york, 10031,$55.00
592,new york, 10032,$55.00
593,new york, 10033,$60.00
594,new york, 10034,$65.00
595,new york, 10035,$60.00
596,new york, 10036,$60.00
597,new york, 10037,$60.00
598,new york, 10038,$70.00
599,new york, 10039,$45.00
600,new york, 10040,$60.00
601,new york, 10041,$30.00
602,new york, 10044,$70.00
603,new york, 10065,$70.00
604,new york, 10069,$85.00
605,new york, 10075,$65.00
606,new york, 10101,$50.00
607,new york, 10110,$165.00
608,new york, 10116,$20.00
609,new york, 10119,$60.00
610,new york, 10128,$70.00
611,new york, 10162,$80.00
612,new york, 10163,$40.00
613,new york, 10167,$95.00
614,new york, 10280,$60.00
615,new york, 10282,$60.00
616,new york, 14513,$40.00
617,new york, 12550,$45.00
618,new york, 12552,$40.00
619,new york, 14301,$45.00
620,new york, 14303,$35.00
621,new york, 14304,$35.00
622,new york, 14305,$50.00
623,new york, 14109,$35.00
624,new york, 11703,$55.00
625,new york, 14514,$35.00
626,new york, 10560,$65.00
627,new york, 14120,$45.00
628,new york, 11768,$60.00
629,new york, 12134,$30.00
630,new york, 13815,$50.00
631,new york, 14517,$45.00
632,new york, 10960,$55.00
633,new york, 11769,$50.00
634,new york, 14125,$40.00
635,new york, 11364,$55.00
636,new york, 11572,$50.00
637,new york, 13669,$35.00
638,new york, 11804,$50.00
639,new york, 12136,$45.00
640,new york, 14760,$35.00
641,new york, 12461,$50.00
642,new york, 13421,$40.00
643,new york, 13820,$40.00
644,new york, 14519,$45.00
645,new york, 10962,$50.00
646,new york, 14127,$35.00
647,new york, 10562,$55.00
648,new york, 13126,$35.00
649,new york, 10963,$100.00
650,new york, 14521,$35.00
651,new york, 13827,$45.00
652,new york, 11771,$65.00
653,new york, 11416,$40.00
654,new york, 11417,$45.00
655,new york, 14870,$40.00
656,new york, 10964,$55.00
657,new york, 14522,$35.00
658,new york, 11772,$55.00
659,new york, 12563,$55.00
660,new york, 12564,$45.00
661,new york, 10965,$55.00
662,new york, 10566,$55.00
663,new york, 10803,$70.00
664,new york, 14526,$50.00
665,new york, 14527,$50.00
666,new york, 14530,$30.00
667,new york, 14532,$40.00
668,new york, 13673,$30.00
669,new york, 12464,$50.00
670,new york, 13135,$35.00
671,new york, 10968,$80.00
672,new york, 12566,$50.00
673,new york, 14871,$40.00
674,new york, 12567,$65.00
675,new york, 14534,$45.00
676,new york, 11803,$70.00
677,new york, 12901,$40.00
678,new york, 12569,$55.00
679,new york, 10570,$75.00
680,new york, 10970,$65.00
681,new york, 10573,$80.00
682,new york, 12466,$40.00
683,new york, 11776,$45.00
684,new york, 11777,$50.00
685,new york, 12771,$50.00
686,new york, 11050,$55.00
687,new york, 13676,$35.00
688,new york, 12601,$45.00
689,new york, 12603,$40.00
690,new york, 12570,$35.00
691,new york, 10576,$75.00
692,new york, 13435,$30.00
693,new york, 13142,$50.00
694,new york, 10577,$50.00
695,new york, 10579,$65.00
696,new york, 11427,$45.00
697,new york, 11428,$50.00
698,new york, 11429,$50.00
699,new york, 12804,$35.00
700,new york, 11959,$90.00
701,new york, 14772,$35.00
702,new york, 12143,$45.00
703,new york, 12571,$45.00
704,new york, 11374,$50.00
705,new york, 13438,$50.00
706,new york, 11960,$50.00
707,new york, 12144,$45.00
708,new york, 12572,$50.00
709,new york, 13439,$45.00
710,new york, 11418,$55.00
711,new york, 11961,$60.00
712,new york, 11385,$50.00
713,new york, 12471,$50.00
714,new york, 11901,$45.00
715,new york, 14604,$55.00
716,new york, 14605,$55.00
717,new york, 14606,$45.00
718,new york, 14607,$40.00
719,new york, 14609,$40.00
720,new york, 14610,$40.00
721,new york, 14611,$35.00
722,new york, 14612,$40.00
723,new york, 14613,$45.00
724,new york, 14615,$35.00
725,new york, 14616,$40.00
726,new york, 14617,$40.00
727,new york, 14618,$45.00
728,new york, 14619,$45.00
729,new york, 14620,$40.00
730,new york, 14621,$35.00
731,new york, 14622,$40.00
732,new york, 14623,$40.00
733,new york, 14624,$40.00
734,new york, 14625,$40.00
735,new york, 14626,$40.00
736,new york, 14627,$40.00
737,new york, 12775,$25.00
738,new york, 12575,$50.00
739,new york, 11694,$55.00
740,new york, 11570,$55.00
741,new york, 11778,$45.00
742,new york, 13440,$45.00
743,new york, 13441,$35.00
744,new york, 14541,$25.00
745,new york, 11779,$50.00
746,new york, 12776,$40.00
747,new york, 11422,$40.00
748,new york, 12472,$50.00
749,new york, 11577,$50.00
750,new york, 11576,$65.00
751,new york, 10580,$55.00
752,new york, 13685,$30.00
753,new york, 11963,$55.00
754,new york, 11412,$55.00
755,new york, 11780,$50.00
756,new york, 14779,$40.00
757,new york, 12865,$60.00
758,new york, 12577,$40.00
759,new york, 12983,$25.00
760,new york, 12981,$50.00
761,new york, 12866,$45.00
762,new york, 12477,$45.00
763,new york, 13456,$35.00
764,new york, 13146,$35.00
765,new york, 14879,$40.00
766,new york, 11782,$65.00
767,new york, 10583,$70.00
768,new york, 12302,$45.00
769,new york, 12303,$40.00
770,new york, 12304,$35.00
771,new york, 12306,$40.00
772,new york, 12307,$35.00
773,new york, 12308,$45.00
774,new york, 12309,$40.00
775,new york, 12345,$15.00
776,new york, 14546,$50.00
777,new york, 11579,$45.00
778,new york, 11783,$65.00
779,new york, 11784,$55.00
780,new york, 12158,$55.00
781,new york, 13148,$70.00
782,new york, 13460,$30.00
783,new york, 13461,$65.00
784,new york, 11967,$55.00
785,new york, 11786,$60.00
786,new york, 13838,$35.00
787,new york, 13152,$50.00
788,new york, 12159,$45.00
789,new york, 10974,$30.00
790,new york, 11787,$55.00
791,new york, 14551,$40.00
792,new york, 10589,$65.00
793,new york, 11789,$45.00
794,new york, 12803,$40.00
795,new york, 11420,$50.00
796,new york, 11419,$40.00
797,new york, 10590,$55.00
798,new york, 14139,$50.00
799,new york, 11968,$60.00
800,new york, 11971,$40.00
801,new york, 12780,$45.00
802,new york, 14883,$35.00
803,new york, 14559,$40.00
804,new york, 11972,$80.00
805,new york, 10977,$55.00
806,new york, 11413,$45.00
807,new york, 14560,$45.00
808,new york, 12580,$90.00
809,new york, 12581,$40.00
810,new york, 10301,$50.00
811,new york, 10303,$50.00
812,new york, 10304,$50.00
813,new york, 10305,$50.00
814,new york, 10306,$55.00
815,new york, 10307,$50.00
816,new york, 10308,$50.00
817,new york, 10309,$50.00
818,new york, 10310,$55.00
819,new york, 10312,$60.00
820,new york, 10313,$60.00
821,new york, 10314,$50.00
822,new york, 12170,$40.00
823,new york, 13469,$40.00
824,new york, 14784,$25.00
825,new york, 12484,$55.00
826,new york, 11790,$45.00
827,new york, 11794,$40.00
828,new york, 10980,$50.00
829,new york, 14145,$65.00
830,new york, 10901,$60.00
831,new york, 11104,$50.00
832,new york, 11791,$50.00
833,new york, 13202,$50.00
834,new york, 13203,$40.00
835,new york, 13204,$40.00
836,new york, 13206,$45.00
837,new york, 13207,$35.00
838,new york, 13208,$50.00
839,new york, 13209,$45.00
840,new york, 13210,$40.00
841,new york, 13211,$40.00
842,new york, 13212,$40.00
843,new york, 13214,$45.00
844,new york, 13215,$35.00
845,new york, 13219,$45.00
846,new york, 13224,$40.00
847,new york, 13244,$50.00
848,new york, 10983,$60.00
849,new york, 10591,$85.00
850,new york, 10984,$25.00
851,new york, 10594,$100.00
852,new york, 12486,$50.00
853,new york, 12583,$45.00
854,new york, 14150,$40.00
855,new york, 12180,$45.00
856,new york, 12182,$40.00
857,new york, 12183,$80.00
858,new york, 14886,$40.00
859,new york, 13158,$35.00
860,new york, 10707,$75.00
861,new york, 13159,$50.00
862,new york, 10987,$60.00
863,new york, 12487,$45.00
864,new york, 13160,$50.00
865,new york, 11553,$55.00
866,new york, 13501,$40.00
867,new york, 13502,$40.00
868,new york, 12184,$55.00
869,new york, 10595,$75.00
870,new york, 10989,$60.00
871,new york, 12185,$40.00
872,new york, 11580,$50.00
873,new york, 11581,$60.00
874,new york, 12585,$35.00
875,new york, 13476,$50.00
876,new york, 13478,$40.00
877,new york, 10596,$45.00
878,new york, 14168,$65.00
879,new york, 13850,$40.00
880,new york, 14564,$30.00
881,new york, 12186,$50.00
882,new york, 13694,$40.00
883,new york, 11792,$45.00
884,new york, 12586,$35.00
885,new york, 12589,$50.00
886,new york, 14568,$50.00
887,new york, 11793,$65.00
888,new york, 12590,$45.00
889,new york, 13164,$40.00
890,new york, 14569,$40.00
891,new york, 10990,$50.00
892,new york, 10992,$45.00
893,new york, 12188,$50.00
